id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_utc_offset,status_url,entities_str
514750464077099008,neuromancien,"sur les quads, ce petit billet de @lespetitescases #websem14 http://t.co/804o4BDd0L",Wed Sep 24 12:17:28 +0000 2014,24/09/2014 13:17:28,,fr,,,8099802,,"<a href=""https://chrome.google.com/webstore/detail/kagejfgngcmkbaacpmcnbpkhmhoeccee"" rel=""nofollow"">Silver Bird Plus</a>",http://pbs.twimg.com/profile_images/2511681904/hptgx38btngxulvjdy8s_normal.jpeg,4842,1853,7200,http://twitter.com/neuromancien/statuses/514750464077099008,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.lespetitescases.net/quel-evenement-ou-comment-contextualiser-le-triplet"",""indices"":[61,83],""display_url"":""lespetitescases.net/quel-evenement\u2026"",""url"":""http://t.co/804o4BDd0L""}],""hashtags"":[{""text"":""websem14"",""indices"":[51,60]}],""user_mentions"":[{""id"":13810452,""name"":""Gautier Poupeau"",""indices"":[34,50],""screen_name"":""lespetitescases"",""id_str"":""13810452""}]}"
514749882599747585,gmcs2,RT @spouyllau: On passe du triplet au quadruplet #websem14 http://t.co/7g9efX2SlW,Wed Sep 24 12:15:10 +0000 2014,24/09/2014 13:15:10,,fr,,,618991591,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/480288783007358977/A6Vq6enu_normal.jpeg,321,625,14400,http://twitter.com/gmcs2/statuses/514749882599747585,"{""symbols"":[],""urls"":[{""expanded_url"":""http://sw.deri.org/2008/07/n-quads/"",""indices"":[59,81],""display_url"":""sw.deri.org/2008/07/n-quad\u2026"",""url"":""http://t.co/7g9efX2SlW""}],""hashtags"":[{""text"":""websem14"",""indices"":[49,58]}],""user_mentions"":[{""id"":22467215,""name"":""Stéphane Pouyllau"",""indices"":[3,13],""screen_name"":""spouyllau"",""id_str"":""22467215""}]}"
514749455044993024,spouyllau,On passe du triplet au quadruplet #websem14 http://t.co/7g9efX2SlW,Wed Sep 24 12:13:28 +0000 2014,24/09/2014 13:13:28,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1126,325,7200,http://twitter.com/spouyllau/statuses/514749455044993024,"{""symbols"":[],""urls"":[{""expanded_url"":""http://sw.deri.org/2008/07/n-quads/"",""indices"":[44,66],""display_url"":""sw.deri.org/2008/07/n-quad\u2026"",""url"":""http://t.co/7g9efX2SlW""}],""hashtags"":[{""text"":""websem14"",""indices"":[34,43]}],""user_mentions"":[]}"
514746457359147008,neuromancien,"en sparql, bien souvent mes requêtes ne passent pas le filet #websem14",Wed Sep 24 12:01:33 +0000 2014,24/09/2014 13:01:33,,fr,,,8099802,,"<a href=""https://chrome.google.com/webstore/detail/kagejfgngcmkbaacpmcnbpkhmhoeccee"" rel=""nofollow"">Silver Bird Plus</a>",http://pbs.twimg.com/profile_images/2511681904/hptgx38btngxulvjdy8s_normal.jpeg,4842,1853,7200,http://twitter.com/neuromancien/statuses/514746457359147008,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[61,70]}],""user_mentions"":[]}"
514746361045352448,neuromancien,"même si je n'ai pas joué vraiment depuis 10 ans au tennis, je suis sûr que je suis meilleur qu'en sparql #websem14",Wed Sep 24 12:01:10 +0000 2014,24/09/2014 13:01:10,,fr,,,8099802,,"<a href=""https://chrome.google.com/webstore/detail/kagejfgngcmkbaacpmcnbpkhmhoeccee"" rel=""nofollow"">Silver Bird Plus</a>",http://pbs.twimg.com/profile_images/2511681904/hptgx38btngxulvjdy8s_normal.jpeg,4842,1853,7200,http://twitter.com/neuromancien/statuses/514746361045352448,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[105,114]}],""user_mentions"":[]}"
514745313157206017,seeksanusername,Dommage que l'on puisse pas mettre de commentaires dans les requêtes #SPARQL #websem14,Wed Sep 24 11:57:00 +0000 2014,24/09/2014 12:57:00,,fr,,,119048849,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/477509163392581633/VNr8MuUZ_normal.jpeg,1150,597,10800,http://twitter.com/seeksanusername/statuses/514745313157206017,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""SPARQL"",""indices"":[69,76]},{""text"":""websem14"",""indices"":[77,86]}],""user_mentions"":[]}"
514745313157206017,seeksanusername,Dommage que l'on puisse pas mettre de commentaires dans les requêtes #SPARQL #websem14,Wed Sep 24 11:57:00 +0000 2014,24/09/2014 12:57:00,,fr,,,119048849,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/477509163392581633/VNr8MuUZ_normal.jpeg,1150,597,10800,http://twitter.com/seeksanusername/statuses/514745313157206017,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""SPARQL"",""indices"":[69,76]},{""text"":""websem14"",""indices"":[77,86]}],""user_mentions"":[]}"
514724528346628096,spouyllau,Il est bien twinkle [merci à @symac] @rech_isidore #websem14 #javafan #java #sparql http://t.co/NVcwIm7Rs7… http://t.co/MtTSnvszEq,Wed Sep 24 10:34:25 +0000 2014,24/09/2014 11:34:25,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,325,7200,http://twitter.com/spouyllau/statuses/514724528346628096,"{""symbols"":[],""urls"":[{""expanded_url"":""http://ldodds.com/projects/twink"",""indices"":[84,106],""display_url"":""ldodds.com/projects/twink"",""url"":""http://t.co/NVcwIm7Rs7""}],""hashtags"":[{""text"":""websem14"",""indices"":[51,60]},{""text"":""javafan"",""indices"":[61,69]},{""text"":""java"",""indices"":[70,75]},{""text"":""sparql"",""indices"":[76,83]}],""media"":[{""sizes"":{""small"":{""w"":340,""resize"":""fit"",""h"":213},""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""medium"":{""w"":600,""resize"":""fit"",""h"":377},""large"":{""w"":1024,""resize"":""fit"",""h"":644}},""id"":514724527264514048,""media_url_https"":""https://pbs.twimg.com/media/BySrOvzIQAAAtko.png"",""media_url"":""http://pbs.twimg.com/media/BySrOvzIQAAAtko.png"",""expanded_url"":""http://twitter.com/spouyllau/status/514724528346628096/photo/1"",""indices"":[108,130],""id_str"":""514724527264514048"",""type"":""photo"",""display_url"":""pic.twitter.com/MtTSnvszEq"",""url"":""http://t.co/MtTSnvszEq""}],""user_mentions"":[{""id"":17023747,""name"":""Sylvain Machefert"",""indices"":[29,35],""screen_name"":""symac"",""id_str"":""17023747""},{""id"":212179973,""name"":""isidore"",""indices"":[37,50],""screen_name"":""rech_isidore"",""id_str"":""212179973""}]}"
514717808140505088,mingarao,#websem14 #MerciPourCetteRessource http://t.co/GLjYeyZQ8t @seeksanusername,Wed Sep 24 10:07:43 +0000 2014,24/09/2014 11:07:43,,fr,,,370166662,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,89,475,,http://twitter.com/mingarao/statuses/514717808140505088,"{""symbols"":[],""urls"":[{""expanded_url"":""http://modref-veille.passes-present.eu/"",""indices"":[35,57],""display_url"":""modref-veille.passes-present.eu"",""url"":""http://t.co/GLjYeyZQ8t""}],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]},{""text"":""MerciPourCetteRessource"",""indices"":[10,34]}],""user_mentions"":[{""id"":119048849,""name"":""Courtin Antoine"",""indices"":[58,74],""screen_name"":""seeksanusername"",""id_str"":""119048849""}]}"
514714781778186240,neuromancien,la machine a cassé ! mais aussitôt réparé ! #websem14,Wed Sep 24 09:55:41 +0000 2014,24/09/2014 10:55:41,,fr,,,8099802,,"<a href=""https://chrome.google.com/webstore/detail/kagejfgngcmkbaacpmcnbpkhmhoeccee"" rel=""nofollow"">Silver Bird Plus</a>",http://pbs.twimg.com/profile_images/2511681904/hptgx38btngxulvjdy8s_normal.jpeg,4842,1853,7200,http://twitter.com/neuromancien/statuses/514714781778186240,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[44,53]}],""user_mentions"":[]}"
514714705299275776,mingarao,"#websem14 #SPARQL ""oups j'ai vidé la base !"" #merci pour la #pause anticipée #bienVu :)",Wed Sep 24 09:55:23 +0000 2014,24/09/2014 10:55:23,,fr,,,370166662,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,89,475,,http://twitter.com/mingarao/statuses/514714705299275776,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]},{""text"":""SPARQL"",""indices"":[10,17]},{""text"":""merci"",""indices"":[45,51]},{""text"":""pause"",""indices"":[60,66]},{""text"":""bienVu"",""indices"":[77,84]}],""user_mentions"":[]}"
514712686417174528,spouyllau,"RT @Pepine: Cette requête SPARQL est une invitation ? 
SELECT * 
WHERE 
{
?piscine ?a ?cesoir.
}
#websem14",Wed Sep 24 09:47:22 +0000 2014,24/09/2014 10:47:22,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,325,7200,http://twitter.com/spouyllau/statuses/514712686417174528,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[97,106]}],""user_mentions"":[{""id"":42386575,""name"":""Delphine Cavallo"",""indices"":[3,10],""screen_name"":""Pepine"",""id_str"":""42386575""}]}"
514711788601229312,Pepine,"Cette requête SPARQL est une invitation ? 
SELECT * 
WHERE 
{
?piscine ?a ?cesoir.
}
#websem14",Wed Sep 24 09:43:48 +0000 2014,24/09/2014 10:43:48,,en,,,42386575,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1899532603/DSC00569-reduite_normal.jpg,566,644,,http://twitter.com/Pepine/statuses/514711788601229312,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[85,94]}],""user_mentions"":[]}"
514711470828175360,spouyllau,RT @symac: Un client (en java) pour lancer requêtes SPARQL sans passer par la navigateur : Twinkle http://t.co/OKSRxa1qru #websem14,Wed Sep 24 09:42:32 +0000 2014,24/09/2014 10:42:32,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,325,7200,http://twitter.com/spouyllau/statuses/514711470828175360,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.ldodds.com/projects/twinkle/"",""indices"":[99,121],""display_url"":""ldodds.com/projects/twink\u2026"",""url"":""http://t.co/OKSRxa1qru""}],""hashtags"":[{""text"":""websem14"",""indices"":[122,131]}],""user_mentions"":[{""id"":17023747,""name"":""Sylvain Machefert"",""indices"":[3,9],""screen_name"":""symac"",""id_str"":""17023747""}]}"
514711021987332096,solmineur,RT @spouyllau: Quelques ressources bibliographiques (pour un début) autour du websem en SHS https://t.co/uZTplFmhi7 #websem14,Wed Sep 24 09:40:45 +0000 2014,24/09/2014 10:40:45,,fr,,,83407425,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1893639063/solmineur-80x80_normal.jpg,245,491,-7200,http://twitter.com/solmineur/statuses/514711021987332096,"{""symbols"":[],""urls"":[{""expanded_url"":""https://www.zotero.org/humanum/items/collectionKey/7R7J9JK5"",""indices"":[92,115],""display_url"":""zotero.org/humanum/items/\u2026"",""url"":""https://t.co/uZTplFmhi7""}],""hashtags"":[{""text"":""websem14"",""indices"":[116,125]}],""user_mentions"":[{""id"":22467215,""name"":""Stéphane Pouyllau"",""indices"":[3,13],""screen_name"":""spouyllau"",""id_str"":""22467215""}]}"
514710453231312896,symac,Un client (en java) pour lancer requêtes SPARQL sans passer par la navigateur : Twinkle http://t.co/OKSRxa1qru #websem14,Wed Sep 24 09:38:29 +0000 2014,24/09/2014 10:38:29,,en,,,17023747,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1110558324/sylvain_bouteille_normal.jpg,1152,220,7200,http://twitter.com/symac/statuses/514710453231312896,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.ldodds.com/projects/twinkle/"",""indices"":[88,110],""display_url"":""ldodds.com/projects/twink\u2026"",""url"":""http://t.co/OKSRxa1qru""}],""hashtags"":[{""text"":""websem14"",""indices"":[111,120]}],""user_mentions"":[]}"
514710453231312896,symac,Un client (en java) pour lancer requêtes SPARQL sans passer par la navigateur : Twinkle http://t.co/OKSRxa1qru #websem14,Wed Sep 24 09:38:29 +0000 2014,24/09/2014 10:38:29,,en,,,17023747,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1110558324/sylvain_bouteille_normal.jpg,1152,220,7200,http://twitter.com/symac/statuses/514710453231312896,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.ldodds.com/projects/twinkle/"",""indices"":[88,110],""display_url"":""ldodds.com/projects/twink\u2026"",""url"":""http://t.co/OKSRxa1qru""}],""hashtags"":[{""text"":""websem14"",""indices"":[111,120]}],""user_mentions"":[]}"
514702597396373504,neuromancien,vivement que Google fasse le job en fait #websem14,Wed Sep 24 09:07:16 +0000 2014,24/09/2014 10:07:16,,fr,,,8099802,,"<a href=""https://chrome.google.com/webstore/detail/kagejfgngcmkbaacpmcnbpkhmhoeccee"" rel=""nofollow"">Silver Bird Plus</a>",http://pbs.twimg.com/profile_images/2511681904/hptgx38btngxulvjdy8s_normal.jpeg,4842,1853,7200,http://twitter.com/neuromancien/statuses/514702597396373504,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[41,50]}],""user_mentions"":[]}"
514702047804153856,PonteIneptique,RT @spouyllau: Quelques ressources bibliographiques (pour un début) autour du websem en SHS https://t.co/uZTplFmhi7 #websem14,Wed Sep 24 09:05:05 +0000 2014,24/09/2014 10:05:05,,fr,,,293931798,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/487572095035899905/0FzuPX3t_normal.jpeg,197,233,,http://twitter.com/PonteIneptique/statuses/514702047804153856,"{""symbols"":[],""urls"":[{""expanded_url"":""https://www.zotero.org/humanum/items/collectionKey/7R7J9JK5"",""indices"":[92,115],""display_url"":""zotero.org/humanum/items/\u2026"",""url"":""https://t.co/uZTplFmhi7""}],""hashtags"":[{""text"":""websem14"",""indices"":[116,125]}],""user_mentions"":[{""id"":22467215,""name"":""Stéphane Pouyllau"",""indices"":[3,13],""screen_name"":""spouyllau"",""id_str"":""22467215""}]}"
514699301357105152,spouyllau,Sparqlons dans dbpedia fr #websem14 http://t.co/3tkFv0rmgr,Wed Sep 24 08:54:10 +0000 2014,24/09/2014 09:54:10,,fr,,,22467215,,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,325,7200,http://twitter.com/spouyllau/statuses/514699301357105152,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[26,35]}],""media"":[{""sizes"":{""thumb"":{""w"":150,""resize"":""crop"",""h"":150},""small"":{""w"":340,""resize"":""fit"",""h"":340},""medium"":{""w"":600,""resize"":""fit"",""h"":600},""large"":{""w"":960,""resize"":""fit"",""h"":960}},""id"":514699301059313664,""media_url_https"":""https://pbs.twimg.com/media/BySUSY3IQAA5xI3.jpg"",""media_url"":""http://pbs.twimg.com/media/BySUSY3IQAA5xI3.jpg"",""expanded_url"":""http://twitter.com/spouyllau/status/514699301357105152/photo/1"",""indices"":[36,58],""id_str"":""514699301059313664"",""type"":""photo"",""display_url"":""pic.twitter.com/3tkFv0rmgr"",""url"":""http://t.co/3tkFv0rmgr""}],""user_mentions"":[]}"
514699264162009088,aedaa,RT @spouyllau: Quelques ressources bibliographiques (pour un début) autour du websem en SHS https://t.co/uZTplFmhi7 #websem14,Wed Sep 24 08:54:01 +0000 2014,24/09/2014 09:54:01,,fr,,,124842906,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/768725689/favicon_normal.gif,370,280,7200,http://twitter.com/aedaa/statuses/514699264162009088,"{""symbols"":[],""urls"":[{""expanded_url"":""https://www.zotero.org/humanum/items/collectionKey/7R7J9JK5"",""indices"":[92,115],""display_url"":""zotero.org/humanum/items/\u2026"",""url"":""https://t.co/uZTplFmhi7""}],""hashtags"":[{""text"":""websem14"",""indices"":[116,125]}],""user_mentions"":[{""id"":22467215,""name"":""Stéphane Pouyllau"",""indices"":[3,13],""screen_name"":""spouyllau"",""id_str"":""22467215""}]}"
514696495933980672,spouyllau,Découvrir SPARQL par l'exemple avec @rech_isidore http://t.co/iG4tKfwMWf #websem14 #sparql #3stores,Wed Sep 24 08:43:01 +0000 2014,24/09/2014 09:43:01,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,325,7200,http://twitter.com/spouyllau/statuses/514696495933980672,"{""symbols"":[],""urls"":[{""expanded_url"":""http://blog.stephanepouyllau.org/646"",""indices"":[50,72],""display_url"":""blog.stephanepouyllau.org/646"",""url"":""http://t.co/iG4tKfwMWf""}],""hashtags"":[{""text"":""websem14"",""indices"":[73,82]},{""text"":""sparql"",""indices"":[83,90]},{""text"":""3stores"",""indices"":[91,99]}],""user_mentions"":[{""id"":212179973,""name"":""isidore"",""indices"":[36,49],""screen_name"":""rech_isidore"",""id_str"":""212179973""}]}"
514696169097035776,mingarao,"#websem14 ""Soyez sympa mettez un LIMIT !""
SELECT DISTINCT ?predicat WHERE {?s a http://t.co/DW07ByDw9z; ?predicat ?o} LIMIT 100",Wed Sep 24 08:41:43 +0000 2014,24/09/2014 09:41:43,,fr,370166662,mingarao,370166662,514693483077320704,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,89,475,,http://twitter.com/mingarao/statuses/514696169097035776,"{""symbols"":[],""urls"":[{""expanded_url"":""http://dbpedia.org/ontology/FictionalCharacter"",""indices"":[80,102],""display_url"":""dbpedia.org/ontology/Ficti\u2026"",""url"":""http://t.co/DW07ByDw9z""}],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]}],""user_mentions"":[]}"
514695293368295424,Pepine,RT @spouyllau: Quelques ressources bibliographiques (pour un début) autour du websem en SHS https://t.co/uZTplFmhi7 #websem14,Wed Sep 24 08:38:15 +0000 2014,24/09/2014 09:38:15,,en,,,42386575,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1899532603/DSC00569-reduite_normal.jpg,566,644,,http://twitter.com/Pepine/statuses/514695293368295424,"{""symbols"":[],""urls"":[{""expanded_url"":""https://www.zotero.org/humanum/items/collectionKey/7R7J9JK5"",""indices"":[92,115],""display_url"":""zotero.org/humanum/items/\u2026"",""url"":""https://t.co/uZTplFmhi7""}],""hashtags"":[{""text"":""websem14"",""indices"":[116,125]}],""user_mentions"":[{""id"":22467215,""name"":""Stéphane Pouyllau"",""indices"":[3,13],""screen_name"":""spouyllau"",""id_str"":""22467215""}]}"
514694618265690112,spouyllau,Quelques ressources bibliographiques (pour un début) autour du websem en SHS https://t.co/uZTplFmhi7 #websem14,Wed Sep 24 08:35:34 +0000 2014,24/09/2014 09:35:34,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,325,7200,http://twitter.com/spouyllau/statuses/514694618265690112,"{""symbols"":[],""urls"":[{""expanded_url"":""https://www.zotero.org/humanum/items/collectionKey/7R7J9JK5"",""indices"":[77,100],""display_url"":""zotero.org/humanum/items/\u2026"",""url"":""https://t.co/uZTplFmhi7""}],""hashtags"":[{""text"":""websem14"",""indices"":[101,110]}],""user_mentions"":[]}"
514693483077320704,mingarao,#websem14 http://t.co/jZ7ZY1RPVX et maintenant on va jouer avec http://t.co/LQv1WJqnOE #oué !,Wed Sep 24 08:31:03 +0000 2014,24/09/2014 09:31:03,,fr,,,370166662,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/467313383537004545/fFrZLyqt_normal.jpeg,89,475,,http://twitter.com/mingarao/statuses/514693483077320704,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.w3.org/TR/sparql11-query/"",""indices"":[10,32],""display_url"":""w3.org/TR/sparql11-qu\u2026"",""url"":""http://t.co/jZ7ZY1RPVX""},{""expanded_url"":""http://fr.dbpedia.org/sparql"",""indices"":[64,86],""display_url"":""fr.dbpedia.org/sparql"",""url"":""http://t.co/LQv1WJqnOE""}],""hashtags"":[{""text"":""websem14"",""indices"":[0,9]},{""text"":""oué"",""indices"":[87,91]}],""user_mentions"":[]}"
514693371554979840,neuromancien,RT @seeksanusername: Recommandation #W3C pour le #SPARQL http://t.co/maSa8yDe2n #websem14 #AgarderSousLeCoude,Wed Sep 24 08:30:36 +0000 2014,24/09/2014 09:30:36,,fr,,,8099802,,"<a href=""https://chrome.google.com/webstore/detail/kagejfgngcmkbaacpmcnbpkhmhoeccee"" rel=""nofollow"">Silver Bird Plus</a>",http://pbs.twimg.com/profile_images/2511681904/hptgx38btngxulvjdy8s_normal.jpeg,4842,1853,7200,http://twitter.com/neuromancien/statuses/514693371554979840,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.w3.org/TR/sparql11-overview/"",""indices"":[57,79],""display_url"":""w3.org/TR/sparql11-ov\u2026"",""url"":""http://t.co/maSa8yDe2n""}],""hashtags"":[{""text"":""W3C"",""indices"":[36,40]},{""text"":""SPARQL"",""indices"":[49,56]},{""text"":""websem14"",""indices"":[80,89]},{""text"":""AgarderSousLeCoude"",""indices"":[90,109]}],""user_mentions"":[{""id"":119048849,""name"":""Courtin Antoine"",""indices"":[3,19],""screen_name"":""seeksanusername"",""id_str"":""119048849""}]}"
514693020613349376,seeksanusername,Recommandation #W3C pour le #SPARQL http://t.co/maSa8yDe2n #websem14 #AgarderSousLeCoude,Wed Sep 24 08:29:13 +0000 2014,24/09/2014 09:29:13,,fr,,,119048849,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/477509163392581633/VNr8MuUZ_normal.jpeg,1150,597,10800,http://twitter.com/seeksanusername/statuses/514693020613349376,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.w3.org/TR/sparql11-overview/"",""indices"":[36,58],""display_url"":""w3.org/TR/sparql11-ov\u2026"",""url"":""http://t.co/maSa8yDe2n""}],""hashtags"":[{""text"":""W3C"",""indices"":[15,19]},{""text"":""SPARQL"",""indices"":[28,35]},{""text"":""websem14"",""indices"":[59,68]},{""text"":""AgarderSousLeCoude"",""indices"":[69,88]}],""user_mentions"":[]}"
514693020613349376,seeksanusername,Recommandation #W3C pour le #SPARQL http://t.co/maSa8yDe2n #websem14 #AgarderSousLeCoude,Wed Sep 24 08:29:13 +0000 2014,24/09/2014 09:29:13,,fr,,,119048849,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/477509163392581633/VNr8MuUZ_normal.jpeg,1150,597,10800,http://twitter.com/seeksanusername/statuses/514693020613349376,"{""symbols"":[],""urls"":[{""expanded_url"":""http://www.w3.org/TR/sparql11-overview/"",""indices"":[36,58],""display_url"":""w3.org/TR/sparql11-ov\u2026"",""url"":""http://t.co/maSa8yDe2n""}],""hashtags"":[{""text"":""W3C"",""indices"":[15,19]},{""text"":""SPARQL"",""indices"":[28,35]},{""text"":""websem14"",""indices"":[59,68]},{""text"":""AgarderSousLeCoude"",""indices"":[69,88]}],""user_mentions"":[]}"
514689602813444096,spouyllau,"Au delà du parcours de graphes avec #SPARQL, il nous faut d’autres commandes : trier par ex. #websem14",Wed Sep 24 08:15:38 +0000 2014,24/09/2014 09:15:38,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,325,7200,http://twitter.com/spouyllau/statuses/514689602813444096,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""SPARQL"",""indices"":[36,43]},{""text"":""websem14"",""indices"":[93,102]}],""user_mentions"":[]}"
514688949584154624,spouyllau,"En #SPARQL, le construit permet de récupérer ou de créer des triplets #RDF #websem14",Wed Sep 24 08:13:02 +0000 2014,24/09/2014 09:13:02,,fr,,,22467215,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/440479687274274816/u-6L9OYm_normal.jpeg,1125,325,7200,http://twitter.com/spouyllau/statuses/514688949584154624,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""SPARQL"",""indices"":[3,10]},{""text"":""RDF"",""indices"":[70,74]},{""text"":""websem14"",""indices"":[75,84]}],""user_mentions"":[]}"
514688516312547328,seeksanusername,"En #SPARQL, quand ta variable est mentionnée dans le #SELECT, elle doit forcément être dans le #WHERE #websem14 #remember",Wed Sep 24 08:11:19 +0000 2014,24/09/2014 09:11:19,,fr,,,119048849,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/477509163392581633/VNr8MuUZ_normal.jpeg,1150,597,10800,http://twitter.com/seeksanusername/statuses/514688516312547328,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""SPARQL"",""indices"":[3,10]},{""text"":""SELECT"",""indices"":[53,60]},{""text"":""WHERE"",""indices"":[95,101]},{""text"":""websem14"",""indices"":[102,111]},{""text"":""remember"",""indices"":[112,121]}],""user_mentions"":[]}"
514687345447415808,Pepine,RT @mingarao: #websem14 on peut interroger ?sujet ?predicat et/ou ?objet. On peut découvrir la structure au fur et à mesure car elle est DA…,Wed Sep 24 08:06:40 +0000 2014,24/09/2014 09:06:40,,en,,,42386575,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1899532603/DSC00569-reduite_normal.jpg,566,644,,http://twitter.com/Pepine/statuses/514687345447415808,"{""symbols"":[],""urls"":[],""hashtags"":[{""text"":""websem14"",""indices"":[14,23]}],""user_mentions"":[{""id"":370166662,""name"":""Ingarao Maud"",""indices"":[3,12],""screen_name"":""mingarao"",""id_str"":""370166662""}]}"
